job_title,company,experience,min exp,max exp,salary,base salary,max salary,location,jobListed(days ago),postedIn,rating,reviews count,details,salary_available,avg_salary,city,skills_list
Looking Manager - MIS &Data Analyst based- Lowerparel-Immediate Joiner,Anand Rathi Insurance Brokers (ARIBL),3-8 Yrs,3.0,8.0,₹ 3.5 - 8.5L/yr,350000.0,850000.0,Mumbai,3.0,Naukri,4.2,61.0,"MIS report, MIS Operations, VLOOKUP",Yes,600000.0,Mumbai,"['Mis Report', 'Mis Operations', 'Vlookup']"
Senior Data Security Engineer (Data Analyst along with Power BI),Kronos Solutions India Pvt. Ltd.,5-8 Yrs,5.0,8.0,Not Disclosed,0.0,0.0,Noida,6.0,Naukri,3.6,459.0,"R, NoSQL, GCP BQ",No,0.0,Noida,"['R', 'Nosql', 'Gcp Bq']"
Hr Data Analyst,Yash Technologies,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,9.0,Naukri,3.8,1400.0,"HR MIS, People Analytics, Power Bi",No,0.0,Hyderabad,"['Hr Mis', 'People Analytics', 'Power Bi']"
Marketing Ops Analyst,Target Corporation India Pvt Ltd,5-10 Yrs,5.0,10.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,26.0,Naukri,4.2,579.0,"Career development, Change management, metadata",No,0.0,Bengaluru,"['Career Development', 'Change Management', 'Metadata']"
Data Analyst,Aster DM Healthcare,4-8 Yrs,4.0,8.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,13.0,Naukri,3.8,366.0,"Data Science, Predictive Modeling, Data Analysis",No,0.0,Gurugram,"['Data Science', 'Predictive Modeling', 'Data Analysis']"
Senior Data Analyst,"PayPal Holdings, Inc.",4-6 Yrs,4.0,6.0,Not Disclosed,0.0,0.0,Chennai,18.0,Naukri,3.9,813.0,"Analytical, Finance, Commerce",No,0.0,Chennai,"['Analytical', 'Finance', 'Commerce']"
"Data Analyst(ETL, DWH , SQL Developer) with Hexaware Technologies",Hexaware Technologies,4-9 Yrs,4.0,9.0,Not Disclosed,0.0,0.0,"Chennai, Pune, Bangalore / Bengaluru",12.0,Naukri,3.6,5000.0,"Etl Development, Data Warehousing, Dwh Implementation",No,0.0,Chennai,"['Etl Development', 'Data Warehousing', 'Dwh Implementation']"
Data Analyst,Realpage,2-4 Yrs,2.0,4.0,₹ 6 - 9L/yr (AmbitionBox estimate),600000.0,900000.0,Hyderabad / Secunderabad,5.0,Naukri,3.7,412.0,"Finance, Data Analysis, Advanced Excel",Yes,750000.0,Hyderabad,"['Finance', 'Data Analysis', 'Advanced Excel']"
Indium Software - Data Analyst - R/Python (1-5 yrs),Indium Software,1-5 Yrs,1.0,5.0,Not Disclosed,0.0,0.0,"Bangalore / Bengaluru, Hyderabad / Secunderabad",13.0,hirist,4.1,698.0,"Data Analyst, Data Analytics, Python",No,0.0,Bengaluru,"['Data Analyst', 'Data Analytics', 'Python']"
Data Analyst 2,upGrad,3-5 Yrs,3.0,5.0,Not Disclosed,0.0,0.0,Bangalore Rural,5.0,Naukri,3.8,1600.0,"Google Analytics, Data Analysis, Data Extraction",No,0.0,Bengaluru,"['Google Analytics', 'Data Analysis', 'Data Extraction']"
Financial MIS and Data Analyst,Sub K IMAPCT Solutions Limited,3-8 Yrs,3.0,8.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,8.0,Naukri,4.1,231.0,"Financial Analytics, MIS, Data Modeling",No,0.0,Hyderabad,"['Financial Analytics', 'Mis', 'Data Modeling']"
Data Analyst,Digital Aptech,4-8 Yrs,4.0,8.0,₹ 7 - 16L/yr,700000.0,1600000.0,Kolkata,13.0,Naukri,4.5,107.0,"Data Management, ETL Tool, Data Warehousing Concepts",Yes,1150000.0,Kolkata,"['Data Management', 'Etl Tool', 'Data Warehousing Concepts']"
Business Analyst,Chubb,7-10 Yrs,7.0,10.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,10.0,Naukri,3.8,128.0,"Computer science, Data analysis, Data validation",No,0.0,Bengaluru,"['Computer Science', 'Data Analysis', 'Data Validation']"
Data Analyst (Remote),Firstsource,1-5 Yrs,1.0,5.0,₹ 7 - 14L/yr,700000.0,1400000.0,Chennai,16.0,Naukri,3.8,4100.0,"Data Validation, Power Bi, Snowflake",Yes,1050000.0,Chennai,"['Data Validation', 'Power Bi', 'Snowflake']"
Data Analyst & Report Designer - TRAI,National Institute for Smart Government (NISG),5-10 Yrs,5.0,10.0,₹ 5.05 - 10.6L/yr (AmbitionBox estimate),505000.0,1060000.0,New Delhi,4.0,Naukri,3.8,183.0,"Data Analysis, Cleaning, Data Processing",Yes,782500.0,Delhi,"['Data Analysis', 'Cleaning', 'Data Processing']"
Mondelez International - Global Procurement Insights Visualization Lead - QlikSense/Tableau/Power BI (8-14 yrs),Mondelez india foods private limited,8-14 Yrs,8.0,14.0,Not Disclosed,0.0,0.0,Mumbai,30.0,hirist,4.4,895.0,"Data Visualization, Data Analytics, Power BI",No,0.0,Mumbai,"['Data Visualization', 'Data Analytics', 'Power Bi']"
Senior Data Analyst (Azure),"Redpine Signals, Inc.",5-8 Yrs,5.0,8.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,3.0,Naukri,4.6,19.0,"Wireless, Computer science, MS SQL",No,0.0,Hyderabad,"['Wireless', 'Computer Science', 'Ms Sql']"
Data Analyst/MIS Analyst For Hyderabad-Immediate joiners only,Wipro,3-6 Yrs,3.0,6.0,₹ 5 - 8L/yr,500000.0,800000.0,Hyderabad / Secunderabad,18.0,Naukri,3.8,41400.0,"Big Query, Power Bi, Scripts",Yes,650000.0,Hyderabad,"['Big Query', 'Power Bi', 'Scripts']"
Senior Data Analyst,Teleperformance (TP),5-8 Yrs,5.0,8.0,Not Disclosed,0.0,0.0,Mumbai,30.0,Naukri,3.8,23600.0,"Hive, Data Visualization, Spark",No,0.0,Mumbai,"['Hive', 'Data Visualization', 'Spark']"
Looker Developer - Data Analyst,Renault Nissan Technology  Business Centre IndiaPvt.Ltd,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,Chennai,12.0,Naukri,3.9,1400.0,"Data analysis, metadata, Usage",No,0.0,Chennai,"['Data Analysis', 'Metadata', 'Usage']"
ADAS Data Analyst_Engineer,Renault Nissan Technology  Business Centre IndiaPvt.Ltd,3-6 Yrs,3.0,6.0,Not Disclosed,0.0,0.0,Chennai,12.0,Naukri,3.9,1400.0,"Usage, tableau, GIT",No,0.0,Chennai,"['Usage', 'Tableau', 'Git']"
Data Analyst,"PayPal Holdings, Inc.",3-6 Yrs,3.0,6.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,20.0,Naukri,3.9,813.0,"Data analysis, Analytical, Manager Technology",No,0.0,Bengaluru,"['Data Analysis', 'Analytical', 'Manager Technology']"
Data Analyst,Nureca Limited,4-6 Yrs,4.0,6.0,₹ 3.5 - 6L/yr,350000.0,600000.0,Chandigarh,11.0,Naukri,4.4,123.0,"Google Sheets, G Suite, Google Apps Script",Yes,475000.0,Chandigarh,"['Google Sheets', 'G Suite', 'Google Apps Script']"
Manager - Data Analyst,Murugappa Group,5-10 Yrs,5.0,10.0,₹ 10 - 15L/yr,1000000.0,1500000.0,Chennai,25.0,Naukri,4.0,237.0,"tableau, Power BI, Data Analytics",Yes,1250000.0,Chennai,"['Tableau', 'Power Bi', 'Data Analytics']"
Content Designer,Acko General,3-4 Yrs,3.0,4.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,3.0,Naukri,3.8,390.0,"Analytical skills, Copy writing, digital campaigns",No,0.0,Bengaluru,"['Analytical Skills', 'Copy Writing', 'Digital Campaigns']"
Senior Associate,Pricewaterhouse Coopers Private Limited,4-7 Yrs,4.0,7.0,₹ 6 - 17.46L/yr (AmbitionBox estimate),600000.0,1746000.0,Kolkata,24.0,Naukri,3.5,7500.0,"Stakeholder Engagement, Consulting, Data Analyst",Yes,1173000.0,Kolkata,"['Stakeholder Engagement', 'Consulting', 'Data Analyst']"
Data Analyst,Cimpress,3-8 Yrs,3.0,8.0,Not Disclosed,0.0,0.0,Mumbai,18.0,Naukri,3.9,266.0,"macros, data analysis, data management",No,0.0,Mumbai,"['Macros', 'Data Analysis', 'Data Management']"
Advanced Data Analyst,Honeywell,7-8 Yrs,7.0,8.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,23.0,Naukri,4.0,346.0,"Order management, Procurement, Business process",No,0.0,Hyderabad,"['Order Management', 'Procurement', 'Business Process']"
PLM Data Analyst,Syngenta Global,8-10 Yrs,8.0,10.0,Not Disclosed,0.0,0.0,Pune,30.0,Naukri,4.2,780.0,"Analytical, PLM, Pharma",No,0.0,Pune,"['Analytical', 'Plm', 'Pharma']"
Senior data analyst,Spice Money,4-8 Yrs,4.0,8.0,Not Disclosed,0.0,0.0,Remote,5.0,Naukri,4.0,273.0,"Excel, Coding, Senior Data Analyst",No,0.0,Remote,"['Excel', 'Coding', 'Senior Data Analyst']"
Data Analyst,Spice Money,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,Noida,5.0,Naukri,4.0,273.0,"Excel, Coding, Data Analyst",No,0.0,Noida,"['Excel', 'Coding', 'Data Analyst']"
Compensation And Benefits Specialist,Ace Creative Learning,4-7 Yrs,4.0,7.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,5.0,Naukri,4.0,113.0,"Payroll, Data Analyst in Payroll, MIS",No,0.0,Bengaluru,"['Payroll', 'Data Analyst In Payroll', 'Mis']"
MSCI - Index Input Data Analyst/Associate (1-6 yrs),MSCI,1-6 Yrs,1.0,6.0,Not Disclosed,0.0,0.0,Mumbai,10.0,iimjobs,4.1,221.0,"Data Analytics, Reference Data, CFA",No,0.0,Mumbai,"['Data Analytics', 'Reference Data', 'Cfa']"
Data Analyst cum Business Analyst,Kauvery Hospital,3-8 Yrs,3.0,8.0,Not Disclosed,0.0,0.0,Chennai,8.0,Naukri,4.0,292.0,"Business Intelligence, Business Consulting, statistical tools",No,0.0,Chennai,"['Business Intelligence', 'Business Consulting', 'Statistical Tools']"
Data Analyst - Power BI (5-8 yrs),SGS Technical Services Pvt. Ltd,5-8 Yrs,5.0,8.0,Not Disclosed,0.0,0.0,Pune,30.0,hirist,3.9,1400.0,"Data Analytics, Power BI, Data Visualization",No,0.0,Pune,"['Data Analytics', 'Power Bi', 'Data Visualization']"
Data Analyst / MIS Executive,Echobooom Management,0-1 Yrs,0.0,1.0,₹ 0.5 - 2.5L/yr,50000.0,250000.0,Mumbai,3.0,Naukri,3.9,529.0,"excel, reports, data",Yes,150000.0,Mumbai,"['Excel', 'Reports', 'Data']"
Hiring For Data Analyst,Xceedance,4-6 Yrs,4.0,6.0,₹ 15 - 20L/yr,1500000.0,2000000.0,"Pune, Bangalore Rural, Gurgaon / Gurugram",3.0,Naukri,3.7,578.0,"Redshift Db, Data Warehousing, ETL",Yes,1750000.0,Pune,"['Redshift Db', 'Data Warehousing', 'Etl']"
Senior Data Analyst,Morningstar India (P) Ltd.,2-7 Yrs,2.0,7.0,Not Disclosed,0.0,0.0,Mumbai,19.0,Naukri,3.9,928.0,"Administration, Manager Quality Assurance, Publishing",No,0.0,Mumbai,"['Administration', 'Manager Quality Assurance', 'Publishing']"
Hr Data Analyst,O P Jindal Global University (JGU),7-12 Yrs,7.0,12.0,Not Disclosed,0.0,0.0,Sonipat,3.0,Naukri,4.0,157.0,"HR MIS, Excel Dashboards, Data Analysis",No,0.0,Sonipat,"['Hr Mis', 'Excel Dashboards', 'Data Analysis']"
Data Analyst,CMS Computers Ltd,9-12 Yrs,9.0,12.0,Not Disclosed,0.0,0.0,"Delhi/Ncr, New Delhi",11.0,Naukri,3.9,537.0,"Power Bi, Statistical Modeling, Data Visualization",No,0.0,Delhi,"['Power Bi', 'Statistical Modeling', 'Data Visualization']"
ESG Data Analyst,Equinix,3-4 Yrs,3.0,4.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,2.0,Naukri,4.1,33.0,"Analytical skills, Excel, Software packages",No,0.0,Bengaluru,"['Analytical Skills', 'Excel', 'Software Packages']"
NIIT is Urgently hiring  Data Analyst(Gurgaon),NIIT,5-10 Yrs,5.0,10.0,₹ 3 - 5.5L/yr,300000.0,550000.0,Gurgaon / Gurugram,11.0,Naukri,3.7,1200.0,"Data Management, Mis Analysis, Data Analysis",Yes,425000.0,Gurugram,"['Data Management', 'Mis Analysis', 'Data Analysis']"
Data Analyst,SKF TECHNOLOGIES (INDIA) PRIVATE LIMITED,5-10 Yrs,5.0,10.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,16.0,Naukri,4.0,929.0,"Data analysis, Excel, SAS",No,0.0,Bengaluru,"['Data Analysis', 'Excel', 'Sas']"
Data Analyst,Myntra.com,1-3 Yrs,1.0,3.0,₹ 4 - 18L/yr (AmbitionBox estimate),400000.0,1800000.0,Bangalore / Bengaluru,16.0,Naukri,4.0,1700.0,"Customer acquisition, Associate Data Analyst, Reconciliation",Yes,1100000.0,Bengaluru,"['Customer Acquisition', 'Associate Data Analyst', 'Reconciliation']"
Technical Consultant - Tableau,Salesforce,3-8 Yrs,3.0,8.0,Not Disclosed,0.0,0.0,"Pune, Bangalore / Bengaluru, Gurgaon / Gurugram
													+2 more",30.0,Naukri,4.1,714.0,"tableau, Data modeling, Agile development",No,0.0,Pune,"['Tableau', 'Data Modeling', 'Agile Development']"
"Data Visualization Analyst - TRAI , Delhi",National Institute for Smart Government (NISG),6-11 Yrs,6.0,11.0,₹ 10 - 20L/yr,1000000.0,2000000.0,New Delhi,10.0,Naukri,3.8,183.0,"Data analyst, Data Analysis, Data Visualization",Yes,1500000.0,Delhi,"['Data Analyst', 'Data Analysis', 'Data Visualization']"
Data Analyst,Clairvoyant India Pvt. Ltd,2-6 Yrs,2.0,6.0,Not Disclosed,0.0,0.0,"Pune, Hyderabad / Secunderabad",2.0,Naukri,4.0,73.0,"Data management, Analytical, Schema",No,0.0,Pune,"['Data Management', 'Analytical', 'Schema']"
Senior Tableau Developer & Data Analyst,Siemens Limited,3-6 Yrs,3.0,6.0,Not Disclosed,0.0,0.0,Pune,30.0,Naukri,4.2,4200.0,"Analytics, SQL, Consulting",No,0.0,Pune,"['Analytics', 'Sql', 'Consulting']"
Associate-Data Analyst (Cost Optimisation),Delhivery,0-4 Yrs,0.0,4.0,Not Disclosed,0.0,0.0,"Delhi/Ncr, Bangalore Rural",30.0,Naukri,3.9,5300.0,"Data Analysis, Cost Optimization, Variance Analysis",No,0.0,Delhi,"['Data Analysis', 'Cost Optimization', 'Variance Analysis']"
Associate Data Analyst- FPM,CAE Inc.,1-2 Yrs,1.0,2.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,23.0,Naukri,4.3,36.0,"Analytical skills, data services, Document review",No,0.0,Bengaluru,"['Analytical Skills', 'Data Services', 'Document Review']"
99acres is hiring For MIS / Data analyst,Info Edge,3-5 Yrs,3.0,5.0,₹ 4.5 - 7L/yr,450000.0,700000.0,Noida,27.0,Naukri,4.0,1700.0,"Pivot Table, Power Bi, VLOOKUP",Yes,575000.0,Noida,"['Pivot Table', 'Power Bi', 'Vlookup']"
Data Analyst,DTDC Express,3-7 Yrs,3.0,7.0,Not Disclosed,0.0,0.0,Delhi/Ncr,27.0,Naukri,3.8,2500.0,"Data Management, Data Analysis, Advanced Excel",No,0.0,Delhi,"['Data Management', 'Data Analysis', 'Advanced Excel']"
Capco - Senior Data Analyst - Python/PySpark (8-10 yrs),Capco Technologies Pvt Ltd,8-10 Yrs,8.0,10.0,Not Disclosed,0.0,0.0,"Bangalore / Bengaluru, Hyderabad / Secunderabad, Pune",14.0,hirist,3.7,424.0,"Data Analyst, Python, PySpark",No,0.0,Bengaluru,"['Data Analyst', 'Python', 'Pyspark']"
Prop Solution - Senior Manager/Assistant General Manager - Data Analyst (2-4 yrs),Prop Solutions4U Pvt Ltd,2-4 Yrs,2.0,4.0,Not Disclosed,0.0,0.0,Navi Mumbai,20.0,iimjobs,4.6,41.0,"Analytics, Data Analytics",No,0.0,Navi Mumbai,"['Analytics', 'Data Analytics']"
Data Analyst,PlanetSpark,1-4 Yrs,1.0,4.0,₹ 6 - 8L/yr,600000.0,800000.0,Gurgaon / Gurugram,6.0,Naukri,3.7,1700.0,"EDA, Insights, Power Bi",Yes,700000.0,Gurugram,"['Eda', 'Insights', 'Power Bi']"
Reference Data Analyst,DEUTSCHE BANK AG,10-12 Yrs,10.0,12.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,30.0,Naukri,4.0,2900.0,"Modification, People management, Clearing Data Quality",No,0.0,Bengaluru,"['Modification', 'People Management', 'Clearing Data Quality']"
"Reference Data Analyst, NCT",DEUTSCHE BANK AG,3-5 Yrs,3.0,5.0,₹ 4.7 - 6L/yr (AmbitionBox estimate),470000.0,600000.0,Jaipur,30.0,Naukri,4.0,2900.0,"derivatives, data analysis, Fixed income cash",Yes,535000.0,Jaipur,"['Derivatives', 'Data Analysis', 'Fixed Income Cash']"
Tata AIG - Chief Manager - Data Analyst (3-7 yrs),TATA AIG,3-7 Yrs,3.0,7.0,Not Disclosed,0.0,0.0,Mumbai,30.0,iimjobs,4.1,2300.0,"Analytics, Data Analytics, Data Management",No,0.0,Mumbai,"['Analytics', 'Data Analytics', 'Data Management']"
Senior Financial Data Analyst,Moody's Analytics,1-3 Yrs,1.0,3.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,17.0,Naukri,3.8,231.0,"structured finance, Financial Data Analyst, credit analysis",No,0.0,Bengaluru,"['Structured Finance', 'Financial Data Analyst', 'Credit Analysis']"
"Data Analyst - Andheri,Mumbai @A.T.E.HUBER Envirotech Private Limited.",A T E Enterprises,0-2 Yrs,0.0,2.0,₹ 4 - 5L/yr,400000.0,500000.0,Mumbai,5.0,Naukri,4.0,96.0,"Data Management, Data Analysis, Data Extraction",Yes,450000.0,Mumbai,"['Data Management', 'Data Analysis', 'Data Extraction']"
Senior Data Analyst,Tek Travels,15-22 Yrs,15.0,22.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,2.0,Naukri,3.8,48.0,"Power Bi, Reports And Dashboards, Tableau",No,0.0,Gurugram,"['Power Bi', 'Reports And Dashboards', 'Tableau']"
ImpactGuru - Senior Data Analyst (3-4 yrs),Impact Guru Technology Ventures Pvt Ltd,3-4 Yrs,3.0,4.0,Not Disclosed,0.0,0.0,Mumbai,18.0,hirist,4.1,333.0,"Data Analyst, Data Analytics, Dashboard Design",No,0.0,Mumbai,"['Data Analyst', 'Data Analytics', 'Dashboard Design']"
ImpactGuru - Senior Data Analyst (2-4 yrs),Impact Guru Technology Ventures Pvt Ltd,2-4 Yrs,2.0,4.0,Not Disclosed,0.0,0.0,Mumbai,18.0,hirist,4.1,333.0,"Data Analyst, SQL, Data Analytics",No,0.0,Mumbai,"['Data Analyst', 'Sql', 'Data Analytics']"
Impact Guru - Senior Data Analyst (3-4 yrs),Impact Guru Technology Ventures Pvt Ltd,3-4 Yrs,3.0,4.0,Not Disclosed,0.0,0.0,Mumbai,18.0,iimjobs,4.1,333.0,"Tableau, Data Analytics, Analytics",No,0.0,Mumbai,"['Tableau', 'Data Analytics', 'Analytics']"
AME Data Analyst,Garrett Advancing Motion,3-8 Yrs,3.0,8.0,Not Disclosed,0.0,0.0,Pune,3.0,Naukri,3.5,73.0,"Computer science, Test strategy, agile project management",No,0.0,Pune,"['Computer Science', 'Test Strategy', 'Agile Project Management']"
"Senior Data Analyst- Business Analyst(Data & Analytics), Cloud",InfoStretch Corporation (India) Pvt. Ltd,6-9 Yrs,6.0,9.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,9.0,Naukri,3.4,891.0,"metadata, python, data management",No,0.0,Hyderabad,"['Metadata', 'Python', 'Data Management']"
Big Data Engineer,Hexaware Technologies Ltd.,8-9 Yrs,8.0,9.0,Not Disclosed,0.0,0.0,"Chennai, Pune, New Delhi
													+4 more",26.0,Naukri,3.6,5000.0,"Investment products, tableau, Excel",No,0.0,Chennai,"['Investment Products', 'Tableau', 'Excel']"
Impact Guru - Data Analyst - SQL/SAS/R (2-4 yrs),Impact Guru,2-4 Yrs,2.0,4.0,Not Disclosed,0.0,0.0,Mumbai,19.0,hirist,4.1,333.0,"Data Analyst, SQL, SAS",No,0.0,Mumbai,"['Data Analyst', 'Sql', 'Sas']"
Sr Advanced Data Analyst,Honeywell,8-12 Yrs,8.0,12.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,30.0,Naukri,4.0,346.0,"Procurement, ERP, Business objects",No,0.0,Bengaluru,"['Procurement', 'Erp', 'Business Objects']"
Data Analyst(Azure) opportunity with Hexaware!!!!,Hexaware Technologies,4-9 Yrs,4.0,9.0,Not Disclosed,0.0,0.0,"Chennai, Pune, Bangalore / Bengaluru",27.0,Naukri,3.6,5000.0,"python, power bi, Data Analyst",No,0.0,Chennai,"['Python', 'Power Bi', 'Data Analyst']"
Data Analyst - Bangalore,Protiviti India,1-2 Yrs,1.0,2.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,3.0,Naukri,3.4,296.0,"Excel, Power Bi, Tableau",No,0.0,Bengaluru,"['Excel', 'Power Bi', 'Tableau']"
Sr Data Analyst,Gartner,4-9 Yrs,4.0,9.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,30.0,Naukri,4.1,458.0,"Recruitment, Data analysis, SQL",No,0.0,Gurugram,"['Recruitment', 'Data Analysis', 'Sql']"
Data Analyst,Godrej Agrovet,1-3 Yrs,1.0,3.0,₹ 3.5 - 4.5L/yr,350000.0,450000.0,"Bangalore / Bengaluru, Hyderabad / Secunderabad",15.0,Naukri,3.7,951.0,"Data Validation, Countif, Power Bi",Yes,400000.0,Bengaluru,"['Data Validation', 'Countif', 'Power Bi']"
Data Analyst,Lloyds Metals and Energy(LMEL),1-6 Yrs,1.0,6.0,Not Disclosed,0.0,0.0,Nagpur,8.0,Naukri,3.9,104.0,"marketing, operations, data",No,0.0,Nagpur,"['Marketing', 'Operations', 'Data']"
Data Analyst Intern,Webindia Inc,0-1 Yrs,0.0,1.0,₹ 0.5 - 1.75L/yr,50000.0,175000.0,Ahmedabad,16.0,Naukri,4.3,43.0,"Data Presentation, Data Manipulation, Data Management",Yes,112500.0,Ahmedabad,"['Data Presentation', 'Data Manipulation', 'Data Management']"
Data Modeller,Tekgence,9-14 Yrs,9.0,14.0,Not Disclosed,0.0,0.0,"Chennai, Bangalore / Bengaluru",2.0,Naukri,4.1,25.0,"Data Modeling, ERwin, data analyst",No,0.0,Chennai,"['Data Modeling', 'Erwin', 'Data Analyst']"
Data Modeller,Tekgence,9-14 Yrs,9.0,14.0,Not Disclosed,0.0,0.0,"Chennai, Bangalore / Bengaluru",2.0,Naukri,4.1,25.0,"Data Modeling, ERwin, data analyst",No,0.0,Chennai,"['Data Modeling', 'Erwin', 'Data Analyst']"
Data Analyst - Sales Operations Data (4-10 yrs),Antal Internationals Network,4-10 Yrs,4.0,10.0,Not Disclosed,0.0,0.0,Chennai,4.0,iimjobs,3.6,86.0,"Data Analytics, Analytics, Sales Analytics",No,0.0,Chennai,"['Data Analytics', 'Analytics', 'Sales Analytics']"
Data Analyst,Citco,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,4.0,Naukri,3.1,699.0,"Data management, Corporate governance, Service industry",No,0.0,Hyderabad,"['Data Management', 'Corporate Governance', 'Service Industry']"
HSSE Q&R Data Analyst,SBM Nauvata Pvt. Ltd.,3-10 Yrs,3.0,10.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,3.0,Naukri,4.0,27.0,"Computer science, Data management, Renewable energy",No,0.0,Bengaluru,"['Computer Science', 'Data Management', 'Renewable Energy']"
Data Analyst,Ignitho Technologies (India) Pvt.Ltd,4-9 Yrs,4.0,9.0,Not Disclosed,0.0,0.0,Chennai,6.0,Naukri,4.0,37.0,"Data analysis, Business analysis, Database management",No,0.0,Chennai,"['Data Analysis', 'Business Analysis', 'Database Management']"
BI Data Analyst,"ATMECS Technologies Pvt., Ltd.",5-8 Yrs,5.0,8.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,5.0,Naukri,3.4,197.0,"Data analysis, Manager Quality Assurance, SAS",No,0.0,Hyderabad,"['Data Analysis', 'Manager Quality Assurance', 'Sas']"
Data Analyst -Powertrain || Bangalore,GlobalLogic,5-10 Yrs,5.0,10.0,Not Disclosed,0.0,0.0,Pune,30.0,Naukri,3.7,3800.0,"python, data analysis, process analysis",No,0.0,Pune,"['Python', 'Data Analysis', 'Process Analysis']"
Data Analyst,Lifecell,3-5 Yrs,3.0,5.0,₹ 2 - 4.5L/yr,200000.0,450000.0,Chennai,10.0,Naukri,3.5,547.0,"Power Bi, Mis Analysis, Data Analysis",Yes,325000.0,Chennai,"['Power Bi', 'Mis Analysis', 'Data Analysis']"
Genpact - Data Analyst - Python - Predictive Analytics (7-10 yrs),Genpact Enterprise Risk Consulting,7-10 Yrs,7.0,10.0,Not Disclosed,0.0,0.0,"Pune, Gurgaon / Gurugram",5.0,iimjobs,3.7,45.0,"Analytics, Predictive Analytics, Data Analytics",No,0.0,Pune,"['Analytics', 'Predictive Analytics', 'Data Analytics']"
Urgent Requirement For Data Analyst in HR & Training,Utkarsh Small Finance Bank,3-7 Yrs,3.0,7.0,Not Disclosed,0.0,0.0,Varanasi,27.0,Naukri,3.9,2700.0,"Data Handling, Attrition Analysis, PMS",No,0.0,Varanasi,"['Data Handling', 'Attrition Analysis', 'Pms']"
Specialist - Investments,Marsh &amp;amp; McLennan Companies,2-4 Yrs,2.0,4.0,₹ 4 - 8.83L/yr (AmbitionBox estimate),400000.0,883000.0,"Pune, Mumbai",30.0,Naukri,4.0,558.0,"Data analysis, Front office, Data management",Yes,641500.0,Pune,"['Data Analysis', 'Front Office', 'Data Management']"
Data Analyst,Mediplus,3-5 Yrs,3.0,5.0,₹ 3.5 - 6L/yr,350000.0,600000.0,Delhi/Ncr,17.0,Naukri,4.2,56.0,"Data Management, Data Analysis, Data Analytics",Yes,475000.0,Delhi,"['Data Management', 'Data Analysis', 'Data Analytics']"
Data Analyst,S&P Capital IQ (India) Pvt. Ltd,Not Specified,0.0,0.0,Not Disclosed,0.0,0.0,Not Specified,30.0,First Naukri,4.2,2200.0,Not Specified,No,0.0,Not Specified,[]
Data Analyst,Rage Communications Pvt. Ltd.,2-3 Yrs,2.0,3.0,Not Disclosed,0.0,0.0,Chennai,2.0,Naukri,3.9,29.0,"project management, BigQuery, Google Analytics",No,0.0,Chennai,"['Project Management', 'Bigquery', 'Google Analytics']"
Business Analyst,NIIT,1-3 Yrs,1.0,3.0,₹ 7.5 - 12L/yr,750000.0,1200000.0,Gurgaon / Gurugram,25.0,Naukri,3.7,1200.0,"Google Data Studio, Data analyst, Advance Excel",Yes,975000.0,Gurugram,"['Google Data Studio', 'Data Analyst', 'Advance Excel']"
Senior Data Analyst (Argus Database & Oracle BI Publisher),EVERSANA India Pvt. Ltd,7-12 Yrs,7.0,12.0,₹ 13.5 - 15L/yr (AmbitionBox estimate),1350000.0,1500000.0,Pune,13.0,Naukri,3.7,122.0,"Argus Safety, Bi Publisher, Oracle Argus",Yes,1425000.0,Pune,"['Argus Safety', 'Bi Publisher', 'Oracle Argus']"
MIS / Data Analyst - ABDM (NHA) -Chandigarh,National Institute for Smart Government (NISG),3-8 Yrs,3.0,8.0,₹ 4 - 6L/yr,400000.0,600000.0,Chandigarh,24.0,Naukri,3.8,183.0,"Healthcare, Data Analyst, EHR",Yes,500000.0,Chandigarh,"['Healthcare', 'Data Analyst', 'Ehr']"
